time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c
70650,8.1618,-1.0894,-2.2553,13.6183,47.5267,5.6336,41.28
70700,7.8051,-1.1588,-1.7669,-22.6565,30.7328,7.084,41.24
70750,7.4579,-2.5187,-1.1181,-39.8931,2.4275,1.5115,40.95
70800,7.7955,-3.7158,-0.9936,-24.3511,-22.916,-13.2214,41.28
70850,8.5497,-3.4333,-1.3001,3.6947,-33.2519,-27.1603,40.91
70900,9.2967,-3.5027,-1.3743,5.6641,-31.7863,-34.6718,41.05
70950,9.2344,-3.0837,-1.0343,26.9313,-36.1374,-35.6031,40.95
71000,10.2041,-3.2513,-1.8028,49.6794,-39.8321,-38.1679,41.19
71050,10.4411,-1.9297,-2.0542,60.1832,-34.0153,-42.3664,41.09
71100,10.7308,-0.656,-2.1955,58.5038,-19.7252,-36.5038,41.09
71150,13.1729,0.0,-3.8068,-21.7405,15.8321,-14.8092,41.09
71200,10.8601,-4.6878,-2.2505,18.916,23.7252,-65.9389,41.05
71250,10.0078,-2.296,-1.8603,35.9084,31.2366,-96.2748,41.09
71300,8.169,2.9521,-1.0175,-14.626,52.4885,-47.4046,41.19
71350,7.2089,-0.1724,-0.6225,-52.3969,50.9618,2.4275,41.09
71400,10.6494,-2.2673,-1.245,-58.3359,33.2366,1.8626,41.28
71450,8.4013,-1.2043,0.5483,-25.771,20.855,-29.5573,41.09
71500,8.6479,-1.5826,0.8763,-29.374,-34.4733,-55.313,41.09
71550,8.3893,-0.9242,0.2873,-12.5344,-63.5878,-64.3969,41.24
71600,9.4667,-0.893,-0.6919,-8.5802,-68.4733,-53.0992,40.91
71650,9.6845,-0.4238,-1.6448,10.3664,-36.855,-26.4275,41.09
71700,8.9926,-0.0096,-0.9816,15.0992,3.5725,-2.5649,40.86
71750,8.5976,-0.0192,-0.8212,20.3664,40.3969,13.6641,41.28
71800,10.5058,-0.0048,-1.9201,50.4122,75.0687,41.2977,41.38
71850,9.0501,0.6608,-0.4094,31.145,76.7634,63.145,41.05
71900,9.3302,0.5267,-0.1149,9.8779,69.1908,77.3282,41.19
71950,8.5401,-0.8547,-1.3192,-2.5496,48.0,81.4198,41.28
72000,8.2959,-1.0702,-1.1612,14.2748,29.0382,71.2672,40.95
72050,8.2839,-1.0463,-1.4892,-15.8931,-2.626,53.3435,40.91
72100,8.4491,-2.4541,-1.6568,-53.3893,-34.7634,27.0687,41.24
72150,10.9559,-3.1723,-2.9185,-67.4198,-58.3053,8.8244,41.38
72200,12.1194,-4.0318,-2.7677,-51.5725,-82.229,27.3435,41.19
72250,10.9966,-3.4453,-1.5874,1.0687,-106.5343,62.0153,41.24
72300,10.884,-2.818,-1.4078,14.0153,-125.6947,71.5878,40.95
72350,11.6478,-3.0502,-2.7102,12.8092,-114.3053,50.4885,40.86
72400,11.5448,-3.5602,-3.1484,24.7634,-80.7328,12.2901,40.95
72450,11.7747,-2.9113,-3.9361,37.9695,-26.3817,-13.6794,41.28
72500,10.3477,-2.9928,-3.2082,34.9466,8.2443,-37.5573,41.09
72550,9.5577,-2.2146,-2.7821,27.0076,27.0992,-45.6183,41.09
72600,8.3869,-2.5546,-2.1476,18.1527,16.9008,-36.3511,41.24
72650,9.4116,-2.1668,-3.1771,14.7023,7.9237,-17.1145,41.09
72700,9.8569,-1.8747,-2.4445,-28.1374,-11.8321,-14.5038,41.24
72750,10.8816,-3.7948,-3.3543,-32.1374,-13.0076,-25.9847,41.42
72800,11.0995,-3.7134,-3.6248,-11.6336,15.9847,-31.4198,40.95
72850,11.0397,-3.2944,-4.1563,-7.4198,50.0458,-37.7252,41.19
72900,11.0756,-3.6631,-4.5322,-7.8626,77.145,-34.1679,41.05
72950,10.2568,-3.395,-5.0853,7.8473,109.3435,-38.6412,40.95
73000,8.3725,-2.1739,-2.9473,2.8702,105.3588,-40.6412,41.19
73050,6.6822,-2.1213,-1.7238,-5.4656,78.1374,-36.6718,41.24
73100,5.7341,-1.743,-0.8811,-3.2366,33.4198,-28.3206,41.24
73150,6.5649,-2.3774,-0.6273,-6.9771,-10.0458,-16.1985,41.05
73200,8.5281,-2.8611,-1.1971,8.5344,-23.2366,-3.6183,41.24
73250,9.2249,-3.6009,-2.4205,10.687,-27.2824,-3.0076,41.38
73300,10.3238,-4.3,-2.1524,34.4427,-21.7099,-10.3206,41.19
73350,10.1083,-3.3495,-2.15,63.9237,-6.855,-2.0916,41.09
73400,7.6327,-2.5259,-1.4509,68.229,-12.626,-4.3053,41.38
73450,7.4531,-2.0039,-1.6305,79.4809,-22.3053,7.3893,41.19
73500,7.4388,-1.8124,-1.6281,91.9542,-37.8321,17.3435,41.09
73550,8.8107,-1.3647,-2.3559,103.8473,-50.2748,36.7023,40.95
73600,9.4619,-1.4581,-2.1883,97.2214,-61.0229,44.1832,40.72
73650,10.1778,-1.8627,-2.4852,96.6412,-58.7786,41.8015,40.95
73700,10.0461,-1.8962,-1.5802,82.8855,-70.4733,27.7863,41.28
73750,10.3453,-2.0973,-1.1205,68.5954,-79.7405,16.9313,40.91
73800,11.248,-2.4708,-1.6759,60.3664,-79.3588,-0.1069,41.05
73850,12.6294,-1.6951,-1.6951,63.2519,-65.6794,-5.3435,41.05
73900,10.9343,-1.9728,-1.1636,51.6183,-51.6031,-19.7099,41.09
73950,11.0995,-2.0159,-1.4198,43.0534,-29.4962,-44.7939,40.91
74000,10.5105,-1.6041,-1.3503,34.9008,-7.5267,-57.0229,40.91
74050,11.2934,-1.8651,-2.0901,38.5802,15.5267,-53.0229,40.95
74100,9.9575,-1.7813,-2.0638,35.8931,35.4046,-59.7252,41.09
74150,10.0796,-2.0255,-2.5666,24.9008,46.2443,-80.458,41.24
74200,11.1809,-1.9968,-2.3152,12.7786,44.0916,-91.9084,40.95
74250,11.7196,-1.5562,-2.6815,11.6641,51.771,-93.7863,40.95
74300,10.6111,-1.2641,-2.2841,6.7939,52.1679,-90.8092,40.95
74350,9.0597,-1.1444,-1.6712,4.3053,45.2366,-89.5878,41.24
74400,9.2392,-0.6632,-1.8459,2.5496,36.6412,-89.7557,41.38
74450,9.754,-0.0599,-1.257,-5.0382,25.7099,-66.6718,40.91
74500,9.1961,-0.4381,-1.2019,-12.8092,16.3206,-42.458,41.19
74550,9.675,-0.7853,-1.257,-4.1679,16.8397,-15.8779,41.19
74600,8.1523,-0.249,-0.5124,1.3588,16.6565,13.8779,41.05
74650,6.6702,-0.2777,0.091,-1.8168,-0.0458,27.4504,40.91
74700,7.4292,-0.7374,-0.2418,1.313,-16.4122,39.6336,41.19
74750,8.7604,-0.8428,-0.7135,-0.5802,-29.0076,57.9084,40.95
74800,9.8785,-0.6895,-1.5538,0.7786,-36.1985,85.5573,41.38
74850,9.9862,-0.8643,-1.3336,2.9008,-39.8473,111.3435,40.95
74900,9.9144,-1.6257,-1.4174,3.7863,-55.7099,112.9466,41.38
74950,11.3916,-2.0327,-1.7502,17.4809,-62.1069,107.145,41.05
75000,11.0109,-2.3607,-1.7023,26.4275,-64.4733,81.7557,40.91
75050,11.564,-2.0806,-1.9225,29.313,-57.0687,60.8092,40.95
75100,11.8298,-2.3894,-2.1787,27.9847,-42.8092,32.8244,41.19
75150,10.7524,-2.1979,-1.3815,18.6412,-28.6565,-8.4122,40.95
75200,10.5034,-2.2075,-1.7166,9.5878,-12.229,-47.7252,41.19
75250,10.8409,-2.2841,-2.1428,11.0382,10.6565,-55.9847,41.38
75300,10.1514,-1.8435,-2.0255,3.2366,23.8779,-50.2137,41.38
75350,9.6534,-1.6855,-2.0016,-7.4351,28.4122,-37.3435,40.95
75400,9.2632,-1.7478,-2.0303,-15.4809,28.8092,-31.5573,41.24
75450,9.6127,-1.7358,-2.0446,-20.6565,27.1603,-21.2824,41.38
75500,9.7229,-1.5012,-2.1237,-26.2595,28.3664,-15.2214,41.19
75550,9.0956,-1.8986,-2.0853,-38.3053,21.4656,-26.0916,41.19
75600,9.912,-1.6376,-2.0925,-40.6107,18.1527,-20.3359,41.05
75650,9.8426,-1.2019,-0.7183,-44.5038,13.2061,-13.1908,41.09
75700,8.8346,-2.0399,-1.5874,-43.8779,2.6412,-8.8855,40.95
75750,8.8969,-2.7198,-1.992,-37.0992,-5.9389,-14.5038,41.24
75800,10.1514,-1.7669,-1.5562,-14.6565,-1.1145,-9.6183,41.05
75850,10.2424,-0.6201,-0.5842,-7.4504,-22.5038,-12.9618,41.38
75900,12.3804,-0.1006,-2.1644,26.7786,-21.4962,-25.8168,40.95
75950,11.8728,1.64,-1.1971,12.7328,-27.1603,-73.8015,40.91
76000,13.4817,2.5738,-2.2865,-0.626,-4.2901,-111.8626,40.91
76050,12.6031,3.8164,-2.0446,-31.1908,28.6412,-137.2519,40.86
76100,11.0708,2.6193,-1.9848,-54.687,52.4122,-138.0611,40.91
76150,9.2895,2.7964,-1.494,-49.7557,57.145,-126.5649,40.95
76200,8.4827,3.3639,-0.7614,-43.2824,35.374,-106.2137,41.19
76250,7.9128,4.0773,-1.087,-30.458,13.2214,-92.6565,41.24
76300,7.2927,4.7094,-0.644,-30.3969,-7.2977,-90.0153,40.95
76350,7.1156,5.1451,-0.4381,-28.5191,-16.5344,-73.0076,40.95
76400,6.5027,5.2936,-0.7135,-19.8931,-18.9466,-61.6641,41.19
76450,6.675,6.2465,-0.3567,-16.8244,-15.6947,-53.5267,40.95
76500,6.5457,6.7133,-0.1676,-13.6794,-10.1985,-42.9008,41.24
76550,5.9759,6.6152,0.1341,-8.5954,-4.8855,-42.626,41.28
76600,5.8706,7.0126,0.2729,7.9084,-1.8626,-27.2214,41.09
76650,5.7365,7.999,0.1101,-0.4427,3.4198,-12.5038,41.05
76700,5.4995,7.5968,-0.0335,-3.0687,3.9695,-11.7405,41.19
76750,5.3056,7.7117,0.079,-4.2595,-0.8855,-1.6031,41.38
76800,4.9656,7.2832,0.0311,8.8397,-7.2214,10.1832,41.38
76850,5.3893,7.683,-0.103,9.0534,-10.7634,27.4962,41.19
76900,5.77,7.0342,-0.2298,12.0153,-14.2748,34.7023,41.24
76950,5.6551,6.3877,0.4405,16.5038,-18.7481,41.5267,41.19
77000,6.6679,5.1499,0.6728,49.1145,-17.1908,69.313,41.05
77050,8.3965,5.2002,-0.1006,80.7939,6.2595,79.9542,41.24
77100,9.9599,5.3367,-0.9768,94.1069,44.3053,71.9847,41.19
77150,10.817,6.2034,-2.7749,102.0,86.0611,54.7786,41.09
77200,10.3932,7.1539,-2.6432,76.9618,98.8702,12.3359,40.95
77250,9.5936,6.5194,-1.6783,49.0534,63.2061,-40.458,41.09
77300,7.8099,5.7054,-1.6688,66.6565,17.7863,-101.0076,40.95
77350,6.7612,5.849,-2.6935,110.0763,-23.6031,-113.2061,40.91
77400,6.8259,7.5753,-3.3423,110.4122,-29.9237,-88.3206,41.19
77450,6.1699,8.1954,-3.6344,68.458,-6.1679,-64.7176,41.24
77500,7.003,7.8434,-4.3024,19.084,36.8855,-30.0458,41.05
77550,6.1148,7.434,-3.6105,-30.8397,58.8855,-2.6718,40.95
77600,5.3965,5.5737,-3.2154,-35.3588,56.6718,18.1374,41.09
77650,5.4037,4.9919,-2.6169,-6.1374,31.0687,25.8321,41.24
77700,5.6934,5.7868,-2.8084,14.3664,3.0992,29.4046,40.95
77750,6.5027,6.1651,-2.6145,5.4809,-6.9008,56.1221,41.19
77800,6.4117,6.031,-2.7174,-14.1832,6.1832,76.9924,40.95
77850,7.1802,5.2984,-2.2386,-59.542,25.6641,100.9008,41.19
77900,7.264,3.9193,-2.1979,-78.0153,31.8168,136.1069,41.24
77950,7.4771,2.3128,-1.4317,-85.7099,25.0534,152.6718,41.24
78000,9.4858,0.7925,-1.221,-75.0076,6.8092,154.5343,41.09
78050,9.7157,-0.4094,-1.0511,-43.0382,-15.0229,138.0,40.95
78100,10.2975,-0.7446,-1.0989,-14.5649,-23.9695,102.1679,41.05
78150,10.2783,-0.9816,-0.9194,-18.3969,-33.4504,66.4275,41.19
78200,10.5536,-1.9249,-1.5467,-11.9084,-34.1069,47.6031,41.05
78250,11.1618,-1.9465,-2.0327,11.2366,-30.0763,47.771,41.24
78300,10.5967,-1.3551,-1.9728,14.6718,-27.7863,49.9847,41.09
78350,10.5967,-0.9194,-1.6735,8.6412,-32.7786,54.9008,41.28
78400,10.4698,-1.2953,-2.2793,5.2977,-34.4427,61.2061,41.28
78450,10.5824,-1.3336,-2.5211,-7.4351,-36.9313,59.2977,41.05
78500,10.2879,-1.6568,-2.6456,-15.7099,-32.4427,52.4733,41.24
78550,10.422,-1.8292,-2.909,-24.8702,-23.9695,46.0458,41.05
78600,10.0772,-2.3679,-3.3782,-33.2977,-15.1145,32.3511,41.38
78650,10.2304,-2.8156,-3.4189,-30.4122,-5.5267,11.9389,41.24
78700,9.5696,-2.466,-2.9999,-33.4046,0.2137,-13.3282,40.95
78750,9.6941,-2.5187,-3.2441,-36.0763,14.3511,-35.5573,41.09
78800,9.4523,-2.6432,-3.0502,-34.9466,24.3511,-46.7023,41.28
78850,9.402,-2.7438,-2.6456,-27.9389,31.7252,-50.0763,40.95
78900,9.7229,-3.0143,-2.8826,-18.2443,33.3282,-41.0076,41.24
78950,9.2009,-2.8204,-2.9042,2.6718,42.1985,-36.7786,41.19
79000,9.0621,-1.8507,-2.4325,1.0229,34.5496,-35.0687,41.24
79050,9.3422,-1.6544,-2.8683,-2.229,31.4504,-20.4733,40.91
79100,8.8083,-1.4533,-2.4756,-8.9771,26.5344,-7.1145,41.09
79150,9.0836,-1.5562,-2.3798,-9.7099,19.8321,3.3282,40.95
79200,8.9974,-1.7047,-2.3655,-9.1603,11.3588,17.4962,41.05
79250,8.9399,-1.5921,-2.3727,-7.9847,2.3817,21.9084,40.95
79300,9.5768,-1.7885,-2.3631,-11.2977,-7.6947,20.0763,41.09
79350,9.3446,-2.0423,-2.2817,-10.5649,-12.5038,15.7252,41.05
79400,9.9886,-1.9632,-2.4972,-7.0687,-8.3664,12.8092,40.91
79450,9.5648,-1.719,-2.1117,-13.8626,-7.4046,18.6565,41.19
79500,9.3805,-1.2665,-1.8914,-16.4886,-6.2443,19.8779,41.09
79550,9.6343,-2.0925,-2.0183,-15.6794,-10.4275,17.4351,40.95
79600,9.3254,-2.624,-2.1452,-5.7405,-14.1221,7.2977,40.95
79650,10.0748,-2.6169,-2.375,12.3206,-13.0687,-2.8092,41.42
79700,9.6223,-2.5235,-2.2769,22.8244,-11.5725,-17.9695,41.09
79750,9.7923,-2.5355,-2.5666,35.2977,-10.1679,-39.1298,41.09
79800,9.8426,-2.2027,-2.648,44.4122,-1.9237,-47.5725,41.24
79850,9.3302,-2.2314,-2.8252,45.5267,7.8015,-56.5191,40.95
79900,9.6343,-2.1715,-2.897,46.4427,16.855,-56.1221,41.38
79950,9.5122,-1.9776,-2.9018,43.9695,21.5878,-46.2748,41.24
80000,8.9423,-1.98,-2.8515,42.1527,21.8168,-43.6183,41.24
80050,9.5816,-1.7597,-3.0622,39.4962,19.1908,-33.2977,40.91
80100,8.7317,-1.719,-2.4373,45.542,12.9008,-18.1679,41.05
80150,8.9447,-1.7142,-2.6839,54.2137,8.5344,-6.7481,40.95
80200,9.2009,-1.585,-2.739,59.4198,7.3893,9.5267,41.09
80250,9.256,-1.549,-2.909,65.2977,5.4656,21.1908,41.05
80300,9.7372,-1.3647,-2.885,68.0153,2.7328,31.9542,41.09
80350,9.7276,-1.3527,-2.7126,65.8321,-3.8473,39.771,41.24
80400,9.8497,-1.6568,-2.5953,67.7405,-12.626,38.5496,40.95
80450,10.398,-1.7645,-2.3367,66.0,-23.6489,36.2901,41.28
80500,9.6391,-1.7813,-1.9154,61.9389,-33.374,17.4198,41.28
80550,10.0485,-1.8387,-1.9752,65.7863,-37.8779,4.0611,41.38
80600,10.2232,-2.0494,-1.8962,67.0229,-41.8779,-2.7939,41.24
80650,9.9168,-2.0997,-1.8866,77.6794,-37.0992,-6.0763,41.09
80700,9.8904,-1.7789,-2.0016,84.5191,-30.7023,-14.0611,41.38
80750,9.6247,-1.6592,-2.0159,76.3817,-24.5496,-20.4733,41.09
80800,9.5984,-1.5227,-1.8196,59.6641,-21.2672,-26.4122,41.24
80850,9.8186,-1.5682,-1.8124,55.4504,-14.4885,-29.9084,41.28
80900,9.7061,-1.3767,-1.5562,48.6107,-11.4504,-25.313,40.95
80950,9.6822,-1.1851,-1.6807,42.0305,-6.1374,-22.1069,41.09
81000,9.8904,-1.2953,-1.5538,23.2519,-4.229,-21.6183,41.05
81050,9.8593,-1.4724,-1.5251,8.9313,1.0382,-20.7939,41.24
81100,9.6079,-1.5131,-1.4509,-2.2595,4.6412,-18.3359,41.19
81150,9.6534,-1.5347,-1.3575,-12.4275,8.5038,-12.9313,41.19
81200,9.7875,-1.063,-1.4461,-14.7634,12.9924,2.8855,41.05
81250,10.6805,-0.419,-1.7166,-17.8779,15.4351,27.7099,40.91
81300,9.6079,-0.7374,-1.3623,-34.0763,12.229,8.229,41.09
81350,9.9264,-0.6225,-1.1301,-50.0305,-1.2977,-17.0076,41.24
81400,10.2927,-1.2091,-1.2139,-50.0153,-13.6489,-22.3664,41.19
81450,10.1155,-1.4078,-1.336,-40.9618,-10.0458,-30.5496,41.24
81500,10.3501,-1.2474,-1.4509,-41.4656,0.5191,-33.0382,40.77
81550,10.2232,-1.1612,-1.4557,-39.6183,10.1527,-25.2824,41.09
81600,9.9862,-0.8739,-1.5993,-36.3664,19.5267,-26.687,41.05
81650,10.3046,-0.7853,-1.5778,-40.458,22.7634,-22.2137,41.19
81700,9.7348,-0.7973,-1.5897,-43.0229,23.2519,-23.084,41.19
81750,9.4834,-0.8882,-1.3144,-38.0763,16.2595,-18.8092,41.24
81800,9.1602,-0.6249,-0.9577,-30.3511,10.8855,-7.2214,41.19
81850,9.0597,-0.4381,-0.8906,-33.1756,6.8244,-4.7634,41.24
81900,9.0692,-0.9816,-0.7781,-33.3282,2.9313,-1.7252,41.19
81950,8.9352,-1.1588,-0.6105,-24.9771,-1.9389,3.0992,41.09
82000,8.8538,-1.2809,-0.4286,-16.5496,-9.8168,9.8626,41.19
82050,8.8705,-1.3216,-0.498,-7.8015,-16.1527,16.8702,41.28
82100,9.5624,-1.6879,-0.6297,0.8702,-17.6336,24.4733,41.09
82150,9.8186,-1.8459,-0.8835,12.2595,-13.2366,24.7481,41.28
82200,9.7683,-2.071,-1.0702,20.8397,-12.5038,14.3969,41.09
82250,9.7683,-1.5802,-1.2019,25.5573,-17.5267,9.3282,41.05
82300,9.2799,-1.3719,-0.9744,16.6718,-33.1298,5.4198,41.24
82350,9.8881,-1.7837,-1.5107,26.8244,-34.855,3.2214,40.91
82400,10.4507,-1.1253,-2.1835,43.5115,-21.2214,19.771,41.28
82450,10.4794,-0.5315,-2.4421,43.1145,-4.5802,30.916,41.09
82500,9.7779,-0.6512,-2.3894,31.7557,5.1298,21.4198,41.28
82550,10.0365,-0.9337,-2.8012,24.1832,8.7176,12.458,41.28
82600,10.1538,-0.7398,-2.5259,16.2595,6.0,13.6031,41.05
82650,10.4579,-0.9649,-2.8276,8.8244,3.3282,17.8015,41.28
82700,9.493,-0.8045,-2.4014,6.4427,-1.1756,16.1985,41.24
82750,9.8234,-0.9936,-2.6695,-1.1603,-4.5802,7.8626,40.95
82800,10.6063,-0.5866,-3.0526,-16.4733,-0.5649,5.771,41.38
82850,10.4698,-0.5986,-3.0239,-47.1603,4.3053,-5.1756,41.19
82900,10.9822,-0.9457,-3.2561,-58.3817,13.542,-4.229,41.19
82950,9.9886,-0.8356,-2.9951,-52.0,26.458,-12.3817,41.09
83000,9.7683,-0.6943,-2.5953,-53.2061,23.4809,-22.1679,41.38
83050,9.7899,-0.5746,-2.6456,-38.626,16.4275,-18.9466,41.19
83100,9.7133,-0.4549,-2.557,-38.3359,7.9695,-16.8397,41.19
83150,10.0485,-0.7302,-2.624,-45.3282,2.7023,-11.2824,41.24
83200,9.8857,-1.1468,-2.5091,-50.2901,5.7252,-3.5725,41.28
83250,9.9862,-1.4269,-2.4517,-45.7252,12.4733,5.1145,41.19
83300,11.1594,-0.0335,-2.2841,-40.5496,16.3511,34.2595,41.19
83350,9.56,-0.759,-2.0925,-54.1069,18.2443,37.5573,41.38
83400,10.3932,-1.1061,-1.4222,-53.5725,12.2443,24.1221,41.24
83450,10.2807,-2.2314,-1.5778,-38.6412,4.8092,10.4885,41.28
83500,10.2352,-2.4181,-1.4772,-10.4733,2.5344,-6.7939,41.28
83550,10.1754,-2.296,-1.6017,5.0229,-3.7863,-8.2595,40.95
83600,9.8761,-2.2266,-1.8914,12.9618,-1.3893,-9.7405,41.28
83650,9.6678,-1.8914,-2.1117,11.6183,5.4504,-10.9008,41.19
83700,8.4013,-1.403,-2.0614,2.7481,12.0305,-8.5649,40.91
83750,8.3606,-0.917,-2.1261,-8.1069,15.313,2.2443,41.05
83800,7.8099,-0.9122,-1.4485,-25.3588,0.2443,21.0382,41.19
83850,8.2648,-2.0351,-2.2505,-26.458,-6.1985,29.8473,41.19
83900,9.0237,-1.7095,-1.5419,-22.0153,-8.9008,28.7023,41.24
83950,8.6933,-1.9225,-1.6735,-28.2137,-9.771,10.4427,41.05
84000,9.3709,-1.8555,-2.2122,-26.458,-1.4962,6.7939,41.24
84050,9.5553,-1.7741,-2.0183,-36.0153,-0.8702,17.4809,41.38
84100,9.0573,-2.0877,-1.9034,-46.2443,-2.0611,17.8626,41.24
84150,9.6893,-2.8036,-2.2362,-41.7099,0.1221,14.626,41.09
84200,9.6654,-2.5163,-2.2434,-31.4198,4.1221,19.374,41.19
84250,9.2823,-2.5307,-2.0494,-34.9313,-1.8168,12.1985,41.09
84300,9.5265,-3.0215,-2.1715,-28.5344,-3.8931,11.084,41.24
84350,9.323,-3.146,-2.2817,-11.313,0.7481,9.6031,40.86
84400,9.2153,-2.6528,-2.399,-0.1679,3.8931,10.6412,41.38
84450,8.8346,-2.217,-2.0063,-3.1145,2.0458,11.3588,41.24
84500,9.1004,-2.138,-1.9824,-0.3817,-1.6336,23.1603,41.38
84550,9.3829,-2.0231,-2.059,1.5115,-4.1527,33.3588,41.19
84600,9.6175,-2.1141,-2.3056,-7.1298,-2.6412,26.0,41.19
84650,10.0365,-2.2434,-2.5977,-15.8626,0.9008,11.8168,41.19
84700,10.1035,-2.2817,-2.6408,-26.6718,4.9466,2.3053,40.95
84750,9.9024,-2.7054,-2.648,-33.0534,7.4962,-11.1298,41.09
84800,9.6391,-3.1364,-2.4948,-28.5802,10.4885,-27.2214,41.24
84850,9.6486,-3.2178,-2.5379,-16.3206,10.9313,-33.8473,41.28
84900,9.2727,-2.7318,-2.1093,-8.3359,6.0153,-33.145,41.24
84950,9.1147,-2.6001,-2.0686,-3.4809,-0.4122,-27.1756,41.09
85000,9.2392,-2.3774,-1.9561,-1.8626,-2.3053,-15.6641,41.24
85050,9.3063,-2.1165,-2.1548,1.1908,2.4122,-4.6718,41.09
85100,9.3398,-1.9872,-2.0566,-1.9389,7.2214,-1.8168,41.19
85150,9.3565,-2.0303,-2.2122,-4.5649,8.2443,5.5573,40.95
85200,9.2201,-2.0375,-2.1165,-3.3588,6.2137,9.3588,40.95
85250,9.2153,-2.1141,-1.9513,-5.5573,0.2137,16.1832,41.24
85300,9.2296,-2.3152,-1.8387,-0.6718,-2.6718,19.8931,41.09
85350,9.7276,-2.1859,-2.1907,6.7786,-1.1756,27.0382,41.09
85400,9.8904,-1.7957,-2.0877,8.5038,-3.2672,40.6565,41.09
85450,9.7851,-2.2098,-1.9609,-1.0687,-6.5954,36.9008,41.09
85500,9.2943,-2.7773,-2.0566,-0.4122,-6.9618,9.0687,41.19
85550,9.3111,-3.0861,-2.1189,5.2824,-1.771,-18.5344,40.95
85600,9.4882,-2.7701,-2.3894,13.3588,4.687,-26.2137,40.95
85650,9.4355,-2.2314,-2.3487,17.2672,9.771,-14.3969,41.24
85700,9.1459,-2.1213,-2.32,8.9313,8.0305,-8.4275,41.38
85750,8.9591,-2.071,-2.1308,-3.374,3.8779,-6.916,41.05
85800,9.0453,-2.4469,-2.047,-11.2061,-3.0076,-5.1298,41.24
85850,9.3541,-2.7102,-2.0327,-8.1221,-5.0076,2.4427,41.24
85900,9.1722,-2.7222,-1.8938,-0.7786,-5.8015,7.8015,40.95
85950,9.3039,-2.5977,-1.8483,5.3588,-7.2824,5.2824,41.28
86000,9.572,-2.6624,-1.901,7.4504,-6.7481,2.9618,41.24
86050,10.4196,-2.5259,-2.0853,19.3282,-0.855,11.374,40.86
86100,10.1179,-1.7597,-1.9178,20.229,4.4122,11.145,41.24
86150,9.3733,-1.9537,-1.7502,3.0992,2.9008,-2.2748,41.24
86200,9.3374,-2.4301,-1.9082,-7.2672,2.9771,-19.5725,41.19
86250,9.074,-2.7007,-1.913,-6.5344,4.7176,-23.542,41.19
86300,9.1937,-2.6193,-1.9728,-2.7481,5.5267,-14.4733,41.19
86350,9.1028,-2.4469,-2.1787,0.1985,6.8092,-5.0687,40.95
86400,9.1123,-2.2865,-2.2673,-3.8321,4.1679,0.9771,41.38
86450,9.2799,-2.1428,-2.2434,-10.5954,1.374,4.0458,41.05
86500,9.2464,-2.3774,-2.1931,-20.9771,-3.3893,2.7634,41.09
86550,9.5696,-2.7222,-2.4373,-16.0153,-2.3206,3.0382,41.05
86600,9.2344,-2.5163,-2.162,-10.1679,-1.9847,-2.3817,41.19
86650,9.3206,-2.4732,-1.9465,-8.855,-6.2137,-4.9008,41.05
86700,9.5313,-2.5307,-1.901,-4.7634,-7.9542,-0.7939,41.24
86750,9.6343,-2.545,-1.7957,-1.4962,-8.5038,1.9847,41.28
86800,9.8785,-2.6193,-1.6879,3.8473,-4.916,0.4885,41.19
86850,9.8785,-2.5307,-1.7382,9.084,0.0305,-0.6412,41.05
86900,9.742,-2.4565,-2.0016,12.0611,3.374,-1.2824,41.09
86950,9.5409,-2.3391,-2.071,10.6718,4.7939,-1.6947,41.05
87000,9.5361,-2.2649,-2.0255,7.8015,4.3053,0.7023,41.05
87050,9.3829,-2.2577,-2.1189,4.5038,4.8244,1.5725,41.28
87100,9.3494,-2.2817,-2.0782,2.8855,5.313,2.8092,41.19
87150,9.4715,-2.1931,-2.1213,2.3206,5.0382,4.458,41.19
87200,9.3709,-2.2242,-2.1021,-2.5649,4.2137,1.6947,41.24
87250,9.4691,-2.4469,-1.9369,-6.4885,1.7863,-2.1527,41.19
87300,9.426,-2.466,-1.8196,-6.1221,1.1298,-1.9695,41.24
87350,9.4355,-2.557,-1.7406,-3.374,1.9084,-1.5115,41.24
87400,9.5313,-2.6528,-1.6999,-0.5038,2.626,-1.3435,40.95
87450,9.5146,-2.7725,-1.7214,3.145,4.5649,-5.8015,41.24
87500,9.9575,-3.0406,-1.9249,10.4122,7.8473,-11.8168,41.19
87550,9.7444,-3.0191,-1.8603,21.3588,10.7176,-14.9618,41.05
87600,9.2057,-2.7342,-1.5682,30.7939,6.5496,-20.2137,41.19
87650,9.3254,-2.4828,-1.4916,29.9237,-8.6718,-20.0916,41.24
87700,9.73,-2.5067,-1.6664,30.4427,-13.5573,-18.0611,41.05
87750,10.3645,-2.3463,-2.2194,23.6489,-7.7863,-12.3359,40.91
87800,9.4978,-2.4972,-1.4341,17.4198,-0.7786,-30.4733,41.24
87850,9.5864,-2.4086,-1.7549,27.4504,12.3664,-30.8092,41.19
87900,9.0549,-1.7765,-1.5107,35.1908,15.4809,-14.8092,41.05
87950,9.1842,-1.415,-1.4916,37.3282,9.9847,11.8931,41.19
88000,9.2488,-1.4748,-1.2139,32.7328,1.8779,23.3435,41.38
88050,9.7899,-1.6616,-1.1947,24.4733,-6.7634,23.4046,41.09
88100,9.6438,-2.1452,-0.7757,20.0916,-17.2214,16.0305,41.19
